72.8366,33.4702,2022/1/1,8:29:10,11.08,22.56
72.8365,33.4682,2022/1/1,8:29:16,11.08,22.56
72.8364,33.4662,2022/1/1,8:29:22,11.08,22.56
72.8364,33.4642,2022/1/1,8:29:28,11.08,22.56
72.8363,33.4618,2022/1/1,8:29:35,11.08,22.56
72.8362,33.4598,2022/1/1,8:29:41,11.08,22.56
72.8361,33.4577,2022/1/1,8:29:47,11.08,22.56
72.836,33.4557,2022/1/1,8:29:53,11.08,22.56
72.8359,33.4538,2022/1/1,8:29:59,11.08,22.56
72.8358,33.4518,2022/1/1,8:30:5,11.08,22.56
72.8357,33.4498,2022/1/1,8:30:11,11.08,22.56
72.8355,33.4478,2022/1/1,8:30:17,11.08,22.56
72.8348,33.4459,2022/1/1,8:30:23,11.08,22.56
72.8339,33.4442,2022/1/1,8:30:29,11.08,22.56
72.8328,33.4428,2022/1/1,8:30:35,11.08,22.56
72.8313,33.4415,2022/1/1,8:30:41,11.08,22.56
72.8295,33.4403,2022/1/1,8:30:47,11.08,22.56
72.8279,33.4391,2022/1/1,8:30:53,11.08,22.56
72.8267,33.4376,2022/1/1,8:30:59,11.08,22.56
72.8258,33.436,2022/1/1,8:31:5,11.08,22.56
72.8255,33.4342,2022/1/1,8:31:11,11.08,22.56
72.8255,33.4324,2022/1/1,8:31:17,11.08,22.56
72.826,33.4305,2022/1/1,8:31:23,11.08,22.56
72.8266,33.4287,2022/1/1,8:31:29,11.08,22.56
72.8272,33.4267,2022/1/1,8:31:35,11.08,22.56
72.8279,33.4248,2022/1/1,8:31:41,11.08,22.56
72.8284,33.4228,2022/1/1,8:31:47,11.08,22.56
72.8288,33.4209,2022/1/1,8:31:53,11.08,22.56
72.829,33.419,2022/1/1,8:31:59,11.08,22.56
72.829,33.417,2022/1/1,8:32:5,11.08,22.56
72.8288,33.4151,2022/1/1,8:32:11,11.08,22.56
72.8285,33.4131,2022/1/1,8:32:17,11.08,22.56
72.8279,33.4112,2022/1/1,8:32:23,11.08,22.56
72.8271,33.4093,2022/1/1,8:32:29,11.08,22.56
72.8262,33.4074,2022/1/1,8:32:35,11.08,22.56
72.8251,33.4057,2022/1/1,8:32:41,11.08,22.56
72.8239,33.404,2022/1/1,8:32:47,11.08,22.56
72.8227,33.4023,2022/1/1,8:32:53,11.08,22.56
72.8215,33.4006,2022/1/1,8:32:59,11.08,22.56
72.8203,33.3989,2022/1/1,8:33:5,11.08,22.56
72.8192,33.3971,2022/1/1,8:33:11,11.08,22.56
72.8185,33.3952,2022/1/1,8:33:17,11.08,22.56
72.818,33.3933,2022/1/1,8:33:23,11.08,22.56
72.818,33.3913,2022/1/1,8:33:29,11.08,22.56
72.818,33.3893,2022/1/1,8:33:35,11.08,22.56
